브랜드코드,거래횟수,내점일수,구매주기,봄_구매비율,여름_구매비율,가을_구매비율,겨울_구매비율,주구매요일,12시이전구매비율,12시이후_18시이전구매비율,18시이후구매비율,주중방문비율,주말방문비율,평일_18시_구매비율,방문평균거래평균횟수,금토일방문비율,금오후토일방문비율,주구매시간,총구매액,구매건수,평균구매액,최대구매액,최소구매액,환불금액,환불건수,구매금액표준편차,구매금액왜도,구매금액첨도,구매금액_1q,구매금액_2q,구매금액_3q,중분류_nunique,주구매_중분류,대분류_nunique,주구매_대분류
5723,86,73,4,0.2,0.4777777777777778,0.2,0.12222222222222222,4,0.24444444444444444,0.5888888888888889,0.16666666666666666,0.7777777777777778,0.2222222222222222,0.14444444444444443,1.178082191780822,0.4111111111111111,0.25555555555555554,16,2505900,90,27843.333333333332,78000,2000.0,-82000,3,18739.94492929352,0.7224277531637618,-0.46218148697130834,15000.0,22000.0,43800.0,1,수영복,1,스포츠캐쥬얼
5724,107,87,4,0.26605504587155965,0.1743119266055046,0.28440366972477066,0.27522935779816515,2,0.24770642201834864,0.5321100917431193,0.22018348623853212,0.7981651376146789,0.2018348623853211,0.13761467889908258,1.2298850574712643,0.3577981651376147,0.22018348623853212,12,3549180,109,32561.284403669724,191000,4400.0,-230000,2,27368.16666955255,2.4569271295629878,9.864174820011405,16000.0,29500.0,45700.0,2,욕실용품,1,가정용품
5725,240,147,2,0.21923076923076923,0.25,0.3769230769230769,0.15384615384615385,4,0.18076923076923077,0.6076923076923076,0.21153846153846154,0.8038461538461539,0.19615384615384615,0.17692307692307693,1.6326530612244898,0.40384615384615385,0.25769230769230766,15,21834550,260,83979.03846153847,613000,3000.0,-4952000,31,105964.07742906733,2.2012682097944127,5.529641651117057,51200.0,79000.0,145000.0,2,캐릭터캐쥬얼,1,영어덜트캐쥬얼
5726,3,3,5,1.0,0.0,0.0,0.0,0,0.0,0.6666666666666666,0.3333333333333333,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,13,144000,3,48000.0,82000,21000.0,0,0,31096.623610932427,0.9616422233149283,,31000.0,41000.0,61500.0,2,셔츠,1,남성의류
5727,6,4,0,1.0,0.0,0.0,0.0,0,0.7142857142857143,0.0,0.2857142857142857,0.7142857142857143,0.2857142857142857,0.14285714285714285,1.5,0.2857142857142857,0.2857142857142857,12,185200,7,26457.14285714286,60000,8000.0,0,0,19625.396568635002,0.8277681068747448,-0.4919231671395634,11700.0,16800.0,38500.0,2,문화,2,아동문화
5728,44,37,9,0.4666666666666667,0.17777777777777778,0.0,0.35555555555555557,4,0.17777777777777778,0.5555555555555556,0.26666666666666666,0.6666666666666666,0.3333333333333333,0.17777777777777778,1.1891891891891893,0.5777777777777777,0.35555555555555557,17,67316700,45,1495926.6666666667,27327500,110000.0,0,0,4138732.3043964254,5.82024648777056,36.38075676323579,290000.0,310000.0,990000.0,1,명품,1,명품잡화
5729,40,31,9,0.21428571428571427,0.3333333333333333,0.0,0.4523809523809524,1,0.21428571428571427,0.5476190476190477,0.23809523809523808,0.6666666666666666,0.3333333333333333,0.11904761904761904,1.2903225806451613,0.5,0.38095238095238093,16,1521500,42,36226.19047619047,103000,15000.0,-255000,4,17193.552374167568,0.5704446748382265,2.427161518519883,39000.0,48500.0,49000.0,3,스포츠용퓸,1,스포츠캐쥬얼
5730,240,155,2,0.20883534136546184,0.28112449799196787,0.22088353413654618,0.2891566265060241,4,0.18072289156626506,0.6626506024096386,0.1566265060240964,0.8232931726907631,0.17670682730923695,0.13253012048192772,1.5483870967741935,0.3895582329317269,0.2289156626506024,16,41672400,249,167359.0361445783,3026000,20200.0,-2976400,18,228040.4307875717,8.643325203386874,104.47191546212954,43200.0,190000.0,268200.0,5,카세트_전화기,2,가정용품
5731,484,166,2,0.20772058823529413,0.25,0.3235294117647059,0.21875,3,0.23897058823529413,0.5882352941176471,0.17279411764705882,0.7683823529411765,0.23161764705882354,0.14522058823529413,2.9156626506024095,0.40441176470588236,0.2702205882352941,15,43658120,544,80253.89705882352,809280,5400.0,-5839720,31,115372.95370389466,2.7141208985305774,9.813348771644156,28080.0,53200.0,114080.0,10,초도자기,2,가정용품
5732,92,74,4,0.27184466019417475,0.2621359223300971,0.2815533980582524,0.18446601941747573,3,0.14563106796116504,0.5242718446601942,0.3300970873786408,0.8349514563106796,0.1650485436893204,0.2912621359223301,1.2432432432432432,0.3592233009708738,0.23300970873786409,18,37348000,103,362601.9417475728,1160000,73000.0,-4262000,8,182708.52266744195,1.321739779641133,2.388756315019323,336000.0,394000.0,519500.0,2,시계,3,패션잡화
5733,415,205,1,0.25379609544468545,0.27114967462039047,0.2668112798264642,0.20824295010845986,3,0.1475054229934924,0.6681127982646421,0.1843817787418655,0.8026030368763557,0.19739696312364424,0.15184381778741865,2.024390243902439,0.368763557483731,0.24295010845986983,14,66258560,461,143727.89587852496,1089000,9000.0,-18062600,70,174251.5033284469,1.441005748461655,2.2914869250749947,89000.0,149000.0,306000.0,3,캐릭터캐쥬얼,4,영캐릭터
5734,151,100,3,0.26627218934911245,0.378698224852071,0.22485207100591717,0.1301775147928994,3,0.10059171597633136,0.5325443786982249,0.3668639053254438,0.7455621301775148,0.25443786982248523,0.2603550295857988,1.51,0.44970414201183434,0.31952662721893493,17,23718800,169,140347.92899408285,555000,39000.0,-4935600,24,120419.86328732455,1.0724467474499284,0.665175074792189,118000.0,178000.0,248000.0,1,뉴베이직캐주얼,1,영캐릭터
5735,394,201,1,0.23076923076923078,0.23956043956043957,0.37362637362637363,0.15604395604395604,3,0.15824175824175823,0.5802197802197803,0.26153846153846155,0.8197802197802198,0.18021978021978022,0.22197802197802197,1.9601990049751243,0.3802197802197802,0.23956043956043957,18,91174700,455,200383.95604395604,2940000,21600.0,-29736000,72,322254.62845818786,4.428894061424051,28.729565695230956,138000.0,220800.0,411800.0,5,캐릭터,3,여성캐주얼
5736,56,48,4,0.14285714285714285,0.42857142857142855,0.30357142857142855,0.125,1,0.125,0.5892857142857143,0.2857142857142857,0.8571428571428571,0.14285714285714285,0.25,1.1666666666666667,0.30357142857142855,0.21428571428571427,17,3312450,56,59150.892857142855,225050,21000.0,0,0,41218.77053773994,1.8263990350472141,4.185386819306228,21000.0,55000.0,56500.0,2,남성잡화,1,남성의류
5737,167,119,2,0.4180790960451977,0.24293785310734464,0.15819209039548024,0.1807909604519774,0,0.1638418079096045,0.655367231638418,0.1807909604519774,0.7627118644067796,0.23728813559322035,0.15254237288135594,1.403361344537815,0.3898305084745763,0.2598870056497175,17,27473800,177,155219.20903954803,1526000,15000.0,-4498200,23,218987.86642867792,2.5081665783822937,8.98684887789431,79000.0,133800.0,255000.0,2,타운웨어,2,여성정장
5738,115,90,3,0.3103448275862069,0.19827586206896552,0.28448275862068967,0.20689655172413793,3,0.15517241379310345,0.5689655172413793,0.27586206896551724,0.8189655172413793,0.1810344827586207,0.2413793103448276,1.2777777777777777,0.3448275862068966,0.22413793103448276,14,8598600,116,74125.86206896552,409000,15000.0,-206800,4,60338.63573228566,2.819278243328998,10.874950357246718,38900.0,64800.0,99000.0,3,넥타이,2,남성의류
5739,86,69,5,0.1619047619047619,0.3238095238095238,0.29523809523809524,0.21904761904761905,2,0.10476190476190476,0.6571428571428571,0.23809523809523808,0.8285714285714286,0.17142857142857143,0.18095238095238095,1.2463768115942029,0.38095238095238093,0.21904761904761905,15,47353500,105,450985.71428571426,10500000,12650.0,-8855500,18,1273738.3935467813,5.8665288148288335,42.408033481089376,105975.0,330000.0,623550.0,1,보석,4,잡화
5740,181,126,2,0.3423913043478261,0.21195652173913043,0.21739130434782608,0.22826086956521738,4,0.22826086956521738,0.5434782608695652,0.22826086956521738,0.8315217391304348,0.16847826086956522,0.1956521739130435,1.4365079365079365,0.3967391304347826,0.21739130434782608,17,9121500,184,49573.36956521739,306400,12000.0,-302000,9,39149.738856666154,3.360053905142423,15.299120473567225,25000.0,50000.0,55000.0,6,넥타이,2,잡화파트
5741,98,87,4,0.15151515151515152,0.2222222222222222,0.24242424242424243,0.3838383838383838,4,0.16161616161616163,0.5050505050505051,0.3333333333333333,0.7171717171717171,0.2828282828282828,0.23232323232323232,1.1264367816091954,0.46464646464646464,0.3434343434343434,18,144118000,99,1455737.3737373736,30820000,66000.0,-41459000,6,3640216.717497825,5.786789682326488,43.15589133941699,295000.0,890000.0,2280000.0,1,수입의류,1,잡화파트
5742,154,106,2,0.2111801242236025,0.2360248447204969,0.2546583850931677,0.2981366459627329,4,0.19254658385093168,0.6583850931677019,0.14906832298136646,0.7950310559006211,0.20496894409937888,0.13664596273291926,1.4528301886792452,0.40993788819875776,0.2608695652173913,16,11764400,161,73070.80745341614,545000,24500.0,-2527100,20,74826.44028113931,2.5692473676679173,9.66341061922789,59000.0,76300.0,125300.0,1,상품군미지정,1,남성의류
5743,40,34,3,0.4,0.6,0.0,0.0,6,0.075,0.575,0.35,0.7,0.3,0.275,1.1764705882352942,0.5,0.45,19,5297000,40,132425.0,504000,87000.0,-135000,1,69370.07876066207,4.188750703358394,20.767273006754728,103000.0,135000.0,135000.0,1,캐쥬얼구두,1,케주얼_구두_아동
5744,55,44,7,0.21875,0.328125,0.125,0.328125,2,0.125,0.65625,0.21875,0.796875,0.203125,0.171875,1.25,0.296875,0.21875,17,7189000,64,112328.125,538000,49000.0,-1633200,13,120740.34847150148,1.2787053830109718,1.3493002872212085,74500.0,138000.0,238000.0,1,타운,1,여성정장
5745,117,75,3,0.125,0.4,0.275,0.2,3,0.175,0.5333333333333333,0.2916666666666667,0.8833333333333333,0.11666666666666667,0.24166666666666667,1.56,0.2833333333333333,0.15833333333333333,19,5769840,120,48082.0,276000,4000.0,-553000,6,51869.82475701003,2.0697527856837397,4.859439957748082,21525.0,34000.0,72800.0,1,패션란제리,1,영플라자
5746,384,190,1,0.26450116009280744,0.35266821345707655,0.21809744779582366,0.16473317865429235,4,0.15777262180974477,0.6682134570765661,0.1740139211136891,0.7795823665893271,0.22041763341067286,0.13225058004640372,2.0210526315789474,0.5290023201856149,0.2737819025522042,15,55277530,431,128254.12993039443,1944200,10000.0,-7157600,41,172968.28621079185,3.9420192026978853,30.154117548888404,50000.0,100000.0,200525.0,4,캐릭터캐주얼,2,남성의류
5747,246,148,2,0.24150943396226415,0.3471698113207547,0.2,0.21132075471698114,3,0.19622641509433963,0.569811320754717,0.2339622641509434,0.7584905660377359,0.24150943396226415,0.18867924528301888,1.662162162162162,0.43018867924528303,0.29056603773584905,17,21372300,265,80650.18867924529,489300,9500.0,-3074200,25,70139.04641825151,2.2552408587379436,7.4641913157195425,59500.0,78000.0,132300.0,1,어덜트,1,남성의류
5748,4,4,43,0.25,0.0,0.75,0.0,0,0.25,0.5,0.25,0.5,0.5,0.25,1.0,0.75,0.75,12,540000,4,135000.0,294000,50000.0,0,0,108388.19123871383,1.7299576436192157,3.287435417400644,86000.0,98000.0,147000.0,2,상품군미지정,1,명품잡화
5749,566,267,1,0.26058631921824105,0.2280130293159609,0.21335504885993486,0.2980456026058632,3,0.12866449511400652,0.5358306188925082,0.3355048859934853,0.8078175895765473,0.19218241042345277,0.25732899022801303,2.1198501872659175,0.3517915309446254,0.24104234527687296,19,17316000,614,28201.954397394136,225700,4400.0,-790900,17,23459.600762140293,2.3189352344718155,9.931708210538776,14500.0,23000.0,37200.0,1,화장품,1,영플라자
5750,71,62,5,0.2638888888888889,0.25,0.2777777777777778,0.20833333333333334,4,0.1388888888888889,0.6944444444444444,0.16666666666666666,0.7083333333333334,0.2916666666666667,0.09722222222222222,1.1451612903225807,0.4861111111111111,0.3055555555555556,13,2221350,72,30852.083333333332,156000,4000.0,-146000,3,25066.62110809195,2.184208735454195,7.397803771274506,18000.0,25000.0,42000.0,3,주방용품,1,가정용품
5751,75,63,5,0.26582278481012656,0.24050632911392406,0.2911392405063291,0.20253164556962025,4,0.26582278481012656,0.5443037974683544,0.189873417721519,0.7974683544303798,0.20253164556962025,0.1518987341772152,1.1904761904761905,0.4430379746835443,0.27848101265822783,12,36507670,79,462122.40506329114,3850000,75000.0,-7544420,11,630459.6719013897,2.8449428267544925,10.36132628540416,287802.5,473680.0,730612.5,3,전문가구(가구),1,가정용품
5752,373,198,1,0.2731829573934837,0.20300751879699247,0.3032581453634085,0.22055137844611528,1,0.20551378446115287,0.6591478696741855,0.13533834586466165,0.7744360902255639,0.22556390977443608,0.11027568922305764,1.8838383838383839,0.3558897243107769,0.24812030075187969,16,17294350,399,43344.23558897243,438100,3000.0,-2047900,25,57935.06115610691,3.1797905731192984,12.845022831188405,18840.0,37310.0,57940.0,9,주방용품,2,가정용품파트
5753,168,116,3,0.2192513368983957,0.13903743315508021,0.3582887700534759,0.28342245989304815,3,0.1497326203208556,0.6470588235294118,0.20320855614973263,0.7967914438502673,0.20320855614973263,0.18716577540106952,1.4482758620689655,0.40106951871657753,0.24598930481283424,16,16050320,187,85830.58823529411,1125000,12000.0,-2809400,22,134228.4144454999,4.252202065682172,25.57339058658158,42400.0,72000.0,139300.0,2,스타킹,2,잡화파트
5754,240,138,2,0.21212121212121213,0.2727272727272727,0.2689393939393939,0.24621212121212122,6,0.22348484848484848,0.6401515151515151,0.13636363636363635,0.7537878787878788,0.24621212121212122,0.09848484848484848,1.7391304347826086,0.38257575757575757,0.2803030303030303,15,136621600,264,517506.0606060606,4640000,40000.0,-24885000,33,520724.4901173195,2.5991741168811155,14.273050119414442,360000.0,580000.0,919000.0,5,국내부띠끄,4,로얄부띠끄
5755,116,72,3,0.12598425196850394,0.5275590551181102,0.33070866141732286,0.015748031496062992,2,0.1732283464566929,0.6850393700787402,0.14173228346456693,0.8031496062992126,0.1968503937007874,0.12598425196850394,1.6111111111111112,0.3543307086614173,0.23622047244094488,15,13611000,127,107173.22834645669,760000,49000.0,-3897000,16,95084.5505036005,2.892037269528037,14.602004569977572,112000.0,160000.0,164000.0,3,드레스구두,2,케주얼_구두_아동
5756,201,134,2,0.22325581395348837,0.3488372093023256,0.17209302325581396,0.2558139534883721,3,0.15348837209302327,0.5488372093023256,0.29767441860465116,0.8186046511627907,0.1813953488372093,0.2372093023255814,1.5,0.3953488372093023,0.22325581395348837,19,15045400,215,69978.6046511628,266200,8800.0,-1821600,22,55350.36945350857,1.219359550277303,1.062853609223104,50000.0,70400.0,112800.0,4,영캐쥬얼,2,영라이브
5757,38,33,5,0.325,0.5,0.175,0.0,0,0.125,0.625,0.25,0.75,0.25,0.175,1.1515151515151516,0.3,0.25,16,1046000,40,26150.0,116000,7000.0,-39000,1,20248.290109578968,2.469742590694511,8.770167182303027,13500.0,20000.0,35000.0,1,단품,1,영플라자
5758,110,82,4,0.2711864406779661,0.1864406779661017,0.3050847457627119,0.23728813559322035,4,0.16101694915254236,0.7033898305084746,0.13559322033898305,0.7457627118644068,0.2542372881355932,0.1016949152542373,1.3414634146341464,0.4830508474576271,0.2711864406779661,14,11302500,118,95783.89830508475,594000,20000.0,-1763000,13,67705.28139078316,3.479123394658724,22.109331283765663,110000.0,125000.0,139000.0,2,수입슈즈,2,영어덜트캐쥬얼
5759,207,138,2,0.1643835616438356,0.3835616438356164,0.2648401826484018,0.1872146118721461,4,0.1187214611872146,0.4748858447488584,0.4063926940639269,0.8036529680365296,0.1963470319634703,0.3150684931506849,1.5,0.4063926940639269,0.2557077625570776,19,21535080,219,98333.69863013699,965000,9000.0,-2812440,23,103761.97044527197,3.7294668879374595,24.134511148403305,61725.0,103600.0,148800.0,1,영캐주얼,1,영플라자
5760,209,120,2,0.215962441314554,0.4788732394366197,0.03286384976525822,0.27230046948356806,2,0.16901408450704225,0.5821596244131455,0.24882629107981222,0.8215962441314554,0.1784037558685446,0.215962441314554,1.7416666666666667,0.3474178403755869,0.22535211267605634,16,7983700,213,37482.15962441314,1400000,9000.0,-428100,12,98620.17497671464,13.219805643716867,182.337240409648,20000.0,30000.0,42000.0,3,우산장갑,1,패션잡화
5761,288,160,2,0.40894568690095845,0.10543130990415335,0.26198083067092653,0.22364217252396165,3,0.2939297124600639,0.5846645367412141,0.12140575079872204,0.7476038338658147,0.2523961661341853,0.10543130990415335,1.8,0.402555910543131,0.2715654952076677,15,12028500,313,38429.7124600639,284000,5000.0,-1677200,27,39381.236569813766,2.076766616936785,6.8028650635065,20000.0,36500.0,65600.0,4,아동,2,아동문화
5762,289,166,2,0.30275229357798167,0.27522935779816515,0.19877675840978593,0.22324159021406728,4,0.1559633027522936,0.5688073394495413,0.27522935779816515,0.8103975535168195,0.18960244648318042,0.2324159021406728,1.7409638554216869,0.4648318042813456,0.25382262996941896,18,46431000,327,141990.82568807338,1304000,6500.0,-6701600,43,175727.49894066018,2.2480486821309613,7.140541487591721,68000.0,125600.0,234550.0,2,캐릭터캐주얼,1,남성의류
5763,136,98,3,0.38848920863309355,0.26618705035971224,0.18705035971223022,0.15827338129496402,3,0.2517985611510791,0.5467625899280576,0.2014388489208633,0.7338129496402878,0.26618705035971224,0.15827338129496402,1.3877551020408163,0.3597122302158273,0.2805755395683453,11,6298100,139,45310.07194244604,286000,9000.0,-257200,7,46351.7132397898,2.4969985478746115,8.177885809457695,19000.0,33750.0,67300.0,1,아동,1,아동문화
5764,1,1,0,1.0,0.0,0.0,0.0,2,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,13,28000,1,28000.0,28000,28000.0,0,0,,,,28000.0,28000.0,28000.0,1,아동잡화,1,아동
5765,196,105,3,0.17289719626168223,0.4439252336448598,0.21495327102803738,0.16822429906542055,4,0.1542056074766355,0.6308411214953271,0.21495327102803738,0.8084112149532711,0.19158878504672897,0.16355140186915887,1.8666666666666667,0.397196261682243,0.2383177570093458,18,7819100,214,36537.85046728972,156000,15000.0,-955000,18,27418.247804400744,1.6775776116618673,2.7329518832726003,29000.0,35000.0,58250.0,6,캐릭터캐주얼,1,남성의류
5766,79,63,5,0.22727272727272727,0.23863636363636365,0.23863636363636365,0.29545454545454547,4,0.23863636363636365,0.5681818181818182,0.19318181818181818,0.8068181818181818,0.19318181818181818,0.17045454545454544,1.253968253968254,0.4090909090909091,0.22727272727272727,16,16427600,88,186677.27272727274,1600000,10000.0,-1822200,11,249254.6085644871,2.8739351681745493,11.75581874496133,90000.0,150000.0,316000.0,1,수입ACC,1,잡화파트
5767,228,154,2,0.28112449799196787,0.20481927710843373,0.27710843373493976,0.23694779116465864,4,0.09236947791164658,0.6184738955823293,0.2891566265060241,0.8152610441767069,0.18473895582329317,0.2248995983935743,1.4805194805194806,0.42971887550200805,0.23293172690763053,15,40043300,249,160816.4658634538,859000,49000.0,-9165600,34,139119.46324694713,1.5780450390067702,3.3414837764810126,128000.0,198000.0,291650.0,4,칼라드래디셔널,2,여성캐주얼
5768,48,42,8,0.19607843137254902,0.19607843137254902,0.39215686274509803,0.21568627450980393,3,0.13725490196078433,0.7647058823529411,0.09803921568627451,0.7254901960784313,0.27450980392156865,0.058823529411764705,1.1428571428571428,0.43137254901960786,0.27450980392156865,14,24720800,51,484721.56862745096,1902000,40000.0,-4582000,4,406581.78300554794,0.86399891575865,0.8169187345042372,253000.0,568000.0,887400.0,2,골프웨어,2,남성정장스포츠
5769,10,9,17,0.2,0.5,0.3,0.0,0,0.3,0.6,0.1,0.8,0.2,0.0,1.1111111111111112,0.4,0.2,13,521600,10,52160.0,124200,45000.0,-124200,1,26903.675915714153,1.284145654434841,0.5939889409040582,54000.0,66000.0,74000.0,1,수입도자기,1,가정용품파트
5770,86,45,7,0.3488372093023256,0.3953488372093023,0.2441860465116279,0.011627906976744186,1,0.1511627906976744,0.6395348837209303,0.20930232558139536,0.7906976744186046,0.20930232558139536,0.16279069767441862,1.9111111111111112,0.4069767441860465,0.26744186046511625,16,4606000,86,53558.13953488372,154000,29000.0,-509000,9,19190.4777452315,3.006785799247069,9.702835155217377,59000.0,59000.0,65000.0,4,피혁A행사,4,케주얼_구두_아동
5771,60,31,9,0.41935483870967744,0.1935483870967742,0.0967741935483871,0.2903225806451613,6,0.1774193548387097,0.7419354838709677,0.08064516129032258,0.6612903225806451,0.3387096774193548,0.06451612903225806,1.935483870967742,0.3548387096774194,0.3387096774193548,16,3532000,62,56967.74193548387,450000,10000.0,-665000,7,66084.36603572311,3.7830740980152884,19.082928612413873,47500.0,59000.0,87500.0,4,로얄수입행사,3,로얄부띠끄
5772,297,152,2,0.3323262839879154,0.19939577039274925,0.27492447129909364,0.1933534743202417,3,0.19939577039274925,0.676737160120846,0.12386706948640483,0.7824773413897281,0.2175226586102719,0.08459214501510574,1.9539473684210527,0.37462235649546827,0.24471299093655588,15,45081220,331,136197.03927492446,2244800,10000.0,-13629400,44,252227.0466843247,4.128156017560955,26.424430312500906,58000.0,128000.0,275600.0,5,타운웨어,3,여성정장
5773,142,103,3,0.19463087248322147,0.26174496644295303,0.3087248322147651,0.2348993288590604,3,0.14093959731543623,0.5906040268456376,0.2684563758389262,0.8590604026845637,0.14093959731543623,0.22818791946308725,1.3786407766990292,0.3422818791946309,0.2348993288590604,16,9680820,149,64971.94630872483,260000,15000.0,-1380300,15,53958.88429775292,1.074627048783985,0.8089446782814567,38000.0,65500.0,116750.0,2,토탈,2,잡화
5774,73,59,6,0.2727272727272727,0.2727272727272727,0.23376623376623376,0.22077922077922077,3,0.14285714285714285,0.7012987012987013,0.15584415584415584,0.7922077922077922,0.2077922077922078,0.12987012987012986,1.2372881355932204,0.4025974025974026,0.24675324675324675,17,3864900,77,50193.506493506495,222500,10800.0,-354200,5,39396.10866983577,1.5114847503827524,3.261007518829847,28375.0,51550.0,72700.0,1,아동단품,1,아동
5775,189,129,2,0.2623762376237624,0.2524752475247525,0.27722772277227725,0.2079207920792079,3,0.12871287128712872,0.599009900990099,0.2722772277227723,0.7623762376237624,0.2376237623762376,0.19801980198019803,1.4651162790697674,0.400990099009901,0.2722772277227723,18,29574600,202,146408.91089108912,1106000,23200.0,-6501600,24,181359.05815008108,2.4700176615700187,7.15779899776423,99000.0,149000.0,237350.0,1,영캐주얼,1,영플라자
5776,640,244,1,0.2460881934566145,0.3285917496443812,0.19487908961593173,0.23044096728307253,4,0.21337126600284495,0.5832147937411095,0.2034139402560455,0.7951635846372689,0.20483641536273114,0.16216216216216217,2.622950819672131,0.4480796586059744,0.2574679943100996,14,111740600,703,158948.22190611664,990000,8000.0,-16904200,69,138100.96473341063,1.9597256402500083,5.6841424206677535,125000.0,172800.0,244000.0,1,가방,4,잡화파트
5777,374,204,1,0.3449074074074074,0.24305555555555555,0.18055555555555555,0.23148148148148148,4,0.21064814814814814,0.6180555555555556,0.1712962962962963,0.8194444444444444,0.18055555555555555,0.13425925925925927,1.8333333333333333,0.39351851851851855,0.22685185185185186,12,182996500,432,423603.00925925927,6282000,50300.0,-63396000,72,623399.8033278097,3.322872089310294,20.290446409254127,277950.0,519500.0,913500.0,5,캐릭터,4,여성정장
5778,213,136,2,0.35833333333333334,0.20833333333333334,0.17083333333333334,0.2625,3,0.15416666666666667,0.6208333333333333,0.225,0.8375,0.1625,0.20833333333333334,1.5661764705882353,0.3333333333333333,0.19583333333333333,17,59107000,240,246279.16666666666,1799000,30000.0,-18369000,38,276750.6924403594,1.967748702627549,5.705533641005488,175000.0,338000.0,500500.0,2,캐릭터,2,여성캐주얼
5779,114,93,3,0.23076923076923078,0.24786324786324787,0.27350427350427353,0.24786324786324787,0,0.2564102564102564,0.5299145299145299,0.21367521367521367,0.811965811965812,0.18803418803418803,0.1452991452991453,1.2258064516129032,0.36752136752136755,0.2222222222222222,17,6520100,117,55727.35042735043,342000,20000.0,-871900,7,55369.023897297026,2.719558456477305,8.695051308022359,32250.0,50000.0,73350.0,2,소형취사가전,1,가정용품
5780,68,56,6,0.26666666666666666,0.36,0.2,0.17333333333333334,4,0.12,0.5866666666666667,0.29333333333333333,0.7866666666666666,0.21333333333333335,0.21333333333333335,1.2142857142857142,0.4533333333333333,0.25333333333333335,18,33244200,75,443256.0,3169150,12000.0,-3806800,7,576423.1189603631,2.77992247557862,9.739001470618955,195275.0,366700.0,695125.0,1,보석,2,명품잡화
5781,88,71,4,0.32967032967032966,0.26373626373626374,0.21978021978021978,0.18681318681318682,4,0.13186813186813187,0.6043956043956044,0.26373626373626374,0.8021978021978022,0.1978021978021978,0.21978021978021978,1.2394366197183098,0.4065934065934066,0.25274725274725274,18,6777890,91,74482.30769230769,576000,4500.0,-376500,3,101474.99680142399,2.36527068916289,6.399990835839594,20000.0,45000.0,74750.0,2,욕실용품,1,가정용품파트
5782,256,161,2,0.23616236162361623,0.16605166051660517,0.3247232472324723,0.2730627306273063,3,0.2029520295202952,0.6236162361623616,0.17343173431734318,0.7933579335793358,0.2066420664206642,0.14022140221402213,1.5900621118012421,0.35424354243542433,0.23247232472324722,14,8830230,271,32583.87453874539,158130,2500.0,-743530,16,29342.331329485623,1.4463217312278012,2.068227697896432,14950.0,28400.0,52000.0,8,주방용품,2,가정용품
5783,711,257,1,0.3380462724935733,0.18508997429305912,0.2262210796915167,0.2506426735218509,3,0.11568123393316196,0.5886889460154242,0.29562982005141386,0.8149100257069408,0.18508997429305912,0.23136246786632392,2.7665369649805447,0.38688946015424164,0.2467866323907455,17,76838360,778,98763.9588688946,704000,6000.0,-12367000,80,79052.65564685458,1.3835604900854326,4.613781196402652,65000.0,115500.0,180000.0,2,핸드백,4,패션잡화
5784,57,49,7,0.36666666666666664,0.26666666666666666,0.16666666666666666,0.2,4,0.13333333333333333,0.55,0.31666666666666665,0.9,0.1,0.2833333333333333,1.163265306122449,0.4,0.13333333333333333,14,5538200,60,92303.33333333333,295000,15000.0,-570400,4,69311.10132030629,0.6551811349535379,0.24739865889171275,39750.0,98500.0,149250.0,1,패션시계,1,잡화파트
5785,232,139,2,0.276,0.256,0.224,0.244,4,0.232,0.596,0.172,0.78,0.22,0.136,1.669064748201439,0.452,0.28,12,21236640,250,84946.56,1035000,6000.0,-2466300,17,138825.20642140546,3.165713771023122,13.739400021763688,19500.0,53000.0,111600.0,6,주방용품,2,가정용품파트
5786,164,102,1,0.1564245810055866,0.39664804469273746,0.44692737430167595,0.0,3,0.18994413407821228,0.5307262569832403,0.27932960893854747,0.8100558659217877,0.18994413407821228,0.2011173184357542,1.607843137254902,0.3854748603351955,0.2346368715083799,18,6851100,179,38274.30167597765,185000,14922.0,-1316922,26,26277.2885076199,1.6527522710029672,3.7345594128295443,39000.0,39000.0,74000.0,4,영커리어캐주얼,1,영캐릭터
5787,1,1,0,1.0,0.0,0.0,0.0,5,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,18,204000,1,204000.0,204000,204000.0,0,0,,,,204000.0,204000.0,204000.0,1,가전특정,1,가정용품
5788,59,42,2,0.3220338983050847,0.6779661016949152,0.0,0.0,2,0.23728813559322035,0.6101694915254238,0.15254237288135594,0.8305084745762712,0.1694915254237288,0.11864406779661017,1.4047619047619047,0.3728813559322034,0.2033898305084746,16,3407000,59,57745.76271186441,135000,15000.0,-379000,5,28711.096182924775,0.7816214638057921,-0.5660603037279031,49000.0,59000.0,90000.0,3,골프단품,3,남성정장스포츠
5789,127,96,3,0.34507042253521125,0.19718309859154928,0.2535211267605634,0.20422535211267606,3,0.176056338028169,0.5704225352112676,0.2535211267605634,0.823943661971831,0.176056338028169,0.21830985915492956,1.3229166666666667,0.34507042253521125,0.24647887323943662,17,78783000,142,554809.8591549295,3393000,69000.0,-16733000,18,624144.5498380788,1.5703475833611633,2.86568098332601,325000.0,550000.0,1077500.0,1,로얄부틱2F,2,명품잡화
